545	1329	2.315
546	1329	2.588
547	1329	1.918
548	1329	1.761
549	1329	1.834
550	1329	2.307
551	1329	1.837
552	1329	1.924
553	1329	1.892
554	1329	1.854
555	1329	2.660
556	1329	1.775
557	1329	2.172
558	1329	2.282
559	1329	1.894
560	1329	2.096
561	1329	1.609
562	1329	0.555
563	1329	2.098
564	1329	1.928
565	1329	2.906
566	1329	1.697
568	1329	0.471
569	1329	1.662
571	1329	1.623
572	1329	2.035
574	1329	1.784
575	1329	1.338
577	1329	2.348
579	1329	1.323
582	1329	2.044
584	1329	2.121
586	1329	1.836
589	1329	1.716
591	1329	1.939
594	1329	1.606
659	1329	1.760
666	1329	1.863
672	1329	2.175
675	1329	1.396
678	1329	2.257
681	1329	0.859
684	1329	1.698
687	1329	2.194
694	1329	2.139
696	1329	1.857
758	1329	2.412
761	1329	1.293
763	1329	2.129
765	1329	1.491
767	1329	2.502
769	1329	1.849
771	1329	2.485
773	1329	1.798
775	1329	2.077
777	1329	3.233
779	1329	2.471
781	1329	1.520
783	1329	2.527
785	1329	2.278
787	1329	1.665
789	1329	2.186
791	1329	1.928
793	1329	1.989
795	1329	2.072
797	1329	1.510
799	1329	2.007
810	1329	2.900
813	1329	1.897
816	1329	1.994
831	1329	1.540
834	1329	1.934
836	1329	1.287
839	1329	2.089
844	1329	1.852
846	1329	2.030
850	1329	2.041
853	1329	1.780
857	1329	1.575
860	1329	1.790
863	1329	1.898
866	1329	1.618
941	1329	2.498
50	1329	1.854
57	1329	2.075
59	1329	2.277
61	1329	1.424
63	1329	1.977
65	1329	1.626
67	1329	2.358
69	1329	1.968
71	1329	1.963
73	1329	1.315
75	1329	1.895
77	1329	1.784
79	1329	2.306
81	1329	1.856
83	1329	1.379
85	1329	1.774
87	1329	2.169
89	1329	2.729
91	1329	1.905
93	1329	2.537
95	1329	1.581
97	1329	3.457
99	1329	2.071
101	1329	1.567
103	1329	2.187
105	1329	1.804
107	1329	1.618
109	1329	1.933
111	1329	2.003
113	1329	2.365
115	1329	2.073
117	1329	2.311
119	1329	2.256
121	1329	1.334
123	1329	1.527
125	1329	1.998
127	1329	2.539
129	1329	0.850
131	1329	1.714
133	1329	1.669
135	1329	1.934
137	1329	2.658
139	1329	1.803
141	1329	1.861
143	1329	2.803
145	1329	2.227
147	1329	2.086
149	1329	1.550
151	1329	1.739
153	1329	1.614
155	1329	1.544
157	1329	2.257
159	1329	2.184
161	1329	1.595
163	1329	1.308
165	1329	2.612
167	1329	1.735
169	1329	2.219
171	1329	1.849
173	1329	2.597
175	1329	1.292
177	1329	1.669
179	1329	1.725
181	1329	-1.000	1
510	1329	1.484
518	1329	2.250
520	1329	1.469
522	1329	1.683
597	1329	2.051
599	1329	2.139
663	1329	1.966
689	1329	2.567
698	1329	1.920
721	1329	2.094
724	1329	1.335
842	1329	2.642
843	1329	1.922
845	1329	1.433
847	1329	1.622
852	1329	2.286
855	1329	1.701
858	1329	1.627
861	1329	2.091
864	1329	2.265
867	1329	2.552
870	1329	1.933
872	1329	1.645
875	1329	2.160
880	1329	1.989
883	1329	2.415
901	1329	1.631
904	1329	1.989
906	1329	2.051
909	1329	2.617
912	1329	0.928
915	1329	1.904
918	1329	1.947
210	1329	1.871
219	1329	1.214
221	1329	2.308
224	1329	1.193
226	1329	2.086
228	1329	0.611
230	1329	1.924
232	1329	2.222
234	1329	1.434
236	1329	1.767
238	1329	2.269
240	1329	2.365
242	1329	2.642
244	1329	2.343
246	1329	1.747
248	1329	1.767
250	1329	2.248
252	1329	2.207
254	1329	1.254
256	1329	2.435
258	1329	1.428
260	1329	2.684
262	1329	1.760
264	1329	2.346
266	1329	1.187
268	1329	1.657
270	1329	2.760
272	1329	2.007
274	1329	2.434
276	1329	2.195
278	1329	1.902
280	1329	2.274
282	1329	2.250
284	1329	2.179
286	1329	2.508
288	1329	1.399
290	1329	1.727
292	1329	2.045
294	1329	2.082
296	1329	1.786
298	1329	1.988
300	1329	2.324
302	1329	1.703
304	1329	1.812
306	1329	1.644
308	1329	2.178
310	1329	2.338
312	1329	2.326
314	1329	1.874
316	1329	0.590
318	1329	1.779
320	1329	2.412
322	1329	1.708
324	1329	2.597
326	1329	1.321
328	1329	1.857
330	1329	2.483
332	1329	2.351
334	1329	1.745
336	1329	1.537
338	1329	1.796
340	1329	1.159
342	1329	1.704
344	1329	1.642
346	1329	1.805
348	1329	2.407
350	1329	1.949
352	1329	1.414
354	1329	1.753
356	1329	1.478
359	1329	2.161
361	1329	1.400
363	1329	1.777
365	1329	1.794
367	1329	2.648
369	1329	2.357
371	1329	1.754
373	1329	2.211
375	1329	1.603
377	1329	2.021
379	1329	1.963
381	1329	2.003
383	1329	1.541
385	1329	1.484
387	1329	1.693
389	1329	1.790
391	1329	1.676
393	1329	2.112
395	1329	2.217
397	1329	1.413
399	1329	2.109
401	1329	1.164
403	1329	1.978
405	1329	0.710
407	1329	2.000
409	1329	1.382
411	1329	1.906
413	1329	1.768
415	1329	2.627
417	1329	2.022
419	1329	1.474
422	1329	1.696
424	1329	1.747
426	1329	1.369
428	1329	2.442
430	1329	1.262
432	1329	1.653
434	1329	1.404
436	1329	2.297
438	1329	2.013
440	1329	2.378
442	1329	1.795
444	1329	2.194
446	1329	1.411
448	1329	1.769
450	1329	2.152
452	1329	1.271
454	1329	1.488
456	1329	1.833
458	1329	1.723
460	1329	1.492
462	1329	1.884
464	1329	2.285
466	1329	2.067
468	1329	2.034
470	1329	1.705
471	1329	0.764
472	1329	3.129
473	1329	1.715
474	1329	1.985
475	1329	2.516
476	1329	1.819
477	1329	2.847
478	1329	1.312
479	1329	1.638
480	1329	1.624
481	1329	2.151
482	1329	2.123
483	1329	1.569
484	1329	1.811
485	1329	1.704
486	1329	1.492
487	1329	1.986
488	1329	1.461
489	1329	2.490
490	1329	1.870
491	1329	1.810
492	1329	1.637
493	1329	1.909
494	1329	2.004
495	1329	2.644
496	1329	2.099
497	1329	1.999
498	1329	1.643
499	1329	2.088
500	1329	2.206
501	1329	2.376
502	1329	1.938
503	1329	2.187
504	1329	2.170
505	1329	1.813
506	1329	1.895
507	1329	3.148
508	1329	1.991
509	1329	1.441
511	1329	1.997
512	1329	1.811
513	1329	2.138
514	1329	2.019
515	1329	2.033
516	1329	2.715
517	1329	2.829
519	1329	2.667
521	1329	1.915
585	1329	1.881
588	1329	2.380
590	1329	1.448
593	1329	1.634
596	1329	1.755
602	1329	2.330
604	1329	2.787
605	1329	1.569
606	1329	2.346
607	1329	1.838
608	1329	1.463
609	1329	1.173
610	1329	1.036
611	1329	2.357
612	1329	1.768
613	1329	2.124
614	1329	2.312
615	1329	1.578
616	1329	2.132
617	1329	0.711
618	1329	1.265
619	1329	1.689
620	1329	2.423
621	1329	2.197
622	1329	1.950
623	1329	1.295
624	1329	2.157
625	1329	2.002
626	1329	1.526
627	1329	1.828
628	1329	2.924
629	1329	1.840
630	1329	1.879
631	1329	1.917
632	1329	1.495
633	1329	1.945
634	1329	1.969
635	1329	1.999
636	1329	2.936
637	1329	0.855
638	1329	1.421
639	1329	0.930
641	1329	2.113
642	1329	2.559
643	1329	1.955
645	1329	1.736
646	1329	1.870
648	1329	2.084
650	1329	1.710
652	1329	1.349
654	1329	1.704
657	1329	1.473
661	1329	1.782
664	1329	1.684
667	1329	1.310
670	1329	1.622
673	1329	1.891
676	1329	1.882
679	1329	1.928
683	1329	1.655
686	1329	2.195
692	1329	1.729
697	1329	2.076
701	1329	2.169
704	1329	1.631
707	1329	2.166
711	1329	2.087
714	1329	2.424
717	1329	2.220
720	1329	1.877
723	1329	1.680
726	1329	1.027
728	1329	2.325
730	1329	1.534
732	1329	1.483
734	1329	1.035
736	1329	1.869
738	1329	1.893
740	1329	1.654
742	1329	1.288
744	1329	1.493
746	1329	1.751
748	1329	2.063
750	1329	1.883
752	1329	2.467
754	1329	1.835
756	1329	1.986
760	1329	1.583
762	1329	1.388
764	1329	1.710
766	1329	2.016
768	1329	1.467
770	1329	2.577
772	1329	2.155
774	1329	1.148
776	1329	1.971
778	1329	1.696
780	1329	1.298
782	1329	1.747
784	1329	2.193
786	1329	1.757
788	1329	1.513
790	1329	1.825
792	1329	1.919
794	1329	2.311
796	1329	1.816
798	1329	1.928
801	1329	2.319
803	1329	1.823
805	1329	2.103
807	1329	2.499
809	1329	2.042
811	1329	2.777
814	1329	1.936
817	1329	2.074
820	1329	1.181
822	1329	1.866
825	1329	2.372
828	1329	1.629
830	1329	1.479
833	1329	1.436
837	1329	1.231
840	1329	1.997
848	1329	2.275
856	1329	1.832
859	1329	2.514
862	1329	2.732
865	1329	1.978
868	1329	1.596
871	1329	2.141
874	1329	1.850
877	1329	2.272
879	1329	1.287
882	1329	1.962
885	1329	1.487
888	1329	2.334
891	1329	1.946
894	1329	1.949
897	1329	2.390
900	1329	1.118
903	1329	1.863
907	1329	2.931
910	1329	1.337
913	1329	1.480
916	1329	1.950
919	1329	1.947
921	1329	1.543
924	1329	1.642
927	1329	2.344
930	1329	1.878
933	1329	1.037
567	1329	1.892
573	1329	1.832
576	1329	1.888
578	1329	1.191
581	1329	1.922
601	1329	2.019
603	1329	2.509
662	1329	1.542
665	1329	2.221
669	1329	1.264
671	1329	2.318
674	1329	1.730
677	1329	2.356
680	1329	2.464
685	1329	1.275
688	1329	3.160
690	1329	1.645
693	1329	1.653
695	1329	2.397
702	1329	0.916
705	1329	2.026
708	1329	1.771
710	1329	1.818
713	1329	1.643
716	1329	2.127
719	1329	0.890
722	1329	2.045
725	1329	2.301
727	1329	1.734
729	1329	1.309
731	1329	0.582
733	1329	1.215
735	1329	1.726
737	1329	1.342
739	1329	2.411
741	1329	1.807
743	1329	2.398
745	1329	1.271
747	1329	2.023
749	1329	1.856
751	1329	1.550
753	1329	1.079
755	1329	1.628
757	1329	1.943
802	1329	2.210
804	1329	2.340
806	1329	2.068
808	1329	2.204
819	1329	2.458
824	1329	1.996
827	1329	1.976
570	1329	1.731
580	1329	2.568
583	1329	2.157
587	1329	2.010
592	1329	1.945
595	1329	2.217
598	1329	1.866
600	1329	1.914
660	1329	1.621
682	1329	2.035
691	1329	2.252
699	1329	2.109
759	1329	1.626
851	1329	2.289
854	1329	1.607
937	1329	1.495
940	1329	1.797
942	1329	2.150
640	1329	2.367
647	1329	2.160
649	1329	2.160
651	1329	1.461
653	1329	1.224
656	1329	1.475
700	1329	1.685
703	1329	1.381
706	1329	1.604
709	1329	1.963
712	1329	2.059
715	1329	1.908
718	1329	1.786
835	1329	2.034
838	1329	2.404
886	1329	1.710
889	1329	1.892
892	1329	2.067
895	1329	2.290
898	1329	2.316
922	1329	2.014
925	1329	1.933
928	1329	2.996
931	1329	1.738
934	1329	2.059
936	1329	2.214
939	1329	2.499
943	1329	1.841
800	1329	2.079
812	1329	1.742
815	1329	1.467
818	1329	1.635
821	1329	2.005
823	1329	2.009
826	1329	2.591
829	1329	1.677
832	1329	1.734
849	1329	3.230
644	1329	2.460
655	1329	1.761
658	1329	1.895
668	1329	2.212
869	1329	1.882
873	1329	1.359
876	1329	1.819
878	1329	1.047
881	1329	1.604
884	1329	1.513
887	1329	2.915
890	1329	1.552
893	1329	1.996
896	1329	1.406
899	1329	1.328
902	1329	1.207
905	1329	1.982
908	1329	1.752
911	1329	2.269
914	1329	1.206
917	1329	1.717
920	1329	1.870
923	1329	2.608
926	1329	1.501
929	1329	0.918
932	1329	1.824
935	1329	1.579
938	1329	1.963
841	1329	2.170
